4.1,575.6864,413.2993,1937.132,-36.17676701,-19.55921244,-166.8748207
4.2,565.4595,422.2704,1959.756,-37.98087784,-20.22443349,-165.5627988
4.3,559.4309,422.3845,1976.039,-37.33553615,-19.76976022,-165.7365327
4.4,562.6113,416.7477,1985.584,-37.0351831,-18.71844485,-165.1801238
4.5,574.5989,410.9712,1987.603,-38.64565834,-17.80033733,-163.640552
4.6,584.0938,407.0485,1986.603,-40.50609479,-17.81905841,-162.5443978
4.7,580.6033,404.8548,1986.806,-41.33065158,-18.5964783,-162.4307778
4.8,563.9099,405.1379,1985.546,-42.19882114,-20.434487,-162.3206408
4.9,539.929,408.996,1982.718,-43.70295298,-23.33288886,-161.6869878
5,511.5823,413.5393,1980.749,-44.06683957,-26.22582852,-161.8806434
5.1,482.3471,415.3095,1976.331,-43.59923002,-28.83689074,-162.3145898
5.2,451.4941,415.7468,1969.94,-42.08896854,-32.17163626,-163.9096429
5.3,422.4625,412.9667,1964.729,-37.6912358,-34.4597114,-166.9680303
5.4,401.4471,410.6623,1953.476,-32.73843185,-37.04608502,-173.5748235
5.5,406.5263,416.0766,1949.597,-33.0377647,-36.8785173,-174.6234404
5.6,440.9635,425.5771,1956.237,-36.34684072,-32.34466891,-170.6052023
5.7,490.9797,435.2856,1955.854,-38.4941302,-26.35592036,-169.0205842
5.8,539.4046,444.9557,1946.772,-41.27008955,-21.50932077,-167.4363206
5.9,570.5394,455.0323,1936.103,-44.97065845,-19.46605396,-165.6228657
6,570.6924,460.3555,1930.04,-45.41820037,-19.55014038,-166.1720409
6.1,547.3393,462.9551,1924.053,-45.40245222,-21.72147765,-166.8335229
6.2,513.8691,466.653,1917.775,-46.96105525,-25.84812426,-165.9406656
6.3,479.0995,467.7645,1914.683,-45.82108383,-28.9132349,-167.0638778
6.4,451.5256,464.5348,1908.621,-42.76089675,-30.97154259,-169.5941094
6.5,439.3554,460.1383,1898.589,-39.06389154,-32.6817002,-173.1544354
6.6,446.9113,453.8239,1888.524,-35.23268017,-31.45577502,-176.0372648
6.7,477.5241,449.6237,1874.813,-33.34105393,-28.44702066,-177.2641602
6.8,522.0359,450.263,1861.275,-33.29044915,-24.01902533,-177.074961
6.9,564.4264,454.1836,1844.345,-34.01499671,-20.24952019,-176.3502358
7,587.0555,460.3163,1826.69,-35.74920775,-19.29093435,-175.0141272
7.1,580.2499,465.4454,1811.382,-36.46350224,-21.23236235,-175.0472025
7.2,546.6275,467.4082,1792.641,-35.52731665,-25.56373984,-176.4510776
7.3,501.3458,468.0746,1770.856,-33.24351631,-30.50599724,-178.3916839
7.4,456.8487,466.3857,1745.163,-29.49141289,-33.80063448,178.8949046
7.5,438.3225,466.9262,1724.251,-27.73682125,-35.45971847,176.6694961
7.6,453.7774,469.9768,1715.896,-29.75863072,-34.88374776,179.8332217
7.7,490.7202,471.8236,1715.716,-30.14374923,-31.23992605,-179.3688375
7.8,548.6771,473.4291,1724.292,-33.04474688,-25.80707176,-176.9175053
7.9,620.6517,478.9408,1739.793,-38.37477989,-19.65112122,-173.4540206
8,693.7346,487.2543,1754.127,-41.85221305,-13.71501799,-173.0205748
8.1,761.2641,492.7293,1766.415,-42.31080841,-6.421969887,-173.4937478
8.2,817.1069,496.817,1774.801,-42.56879592,-0.472829018,-176.485128
8.3,849.7197,500.7731,1785.374,-44.62662879,1.29821979,-176.194323
8.4,849.0887,499.3197,1805.715,-44.53548711,0.211070364,-176.4288532
8.5,821.4246,492.2792,1828.525,-43.53405728,-4.028947026,-176.471189
8.6,777.7121,481.117,1850.298,-43.01859585,-10.51200925,-176.1274352
8.7,730.9018,465.5454,1869.194,-41.33351088,-16.53706586,-176.0626066
8.8,697.1462,447.4231,1881.685,-39.69379292,-21.81618501,-175.0377614
8.9,691.7529,433.4702,1891.355,-39.50297313,-24.15461402,-173.4271668
9,722.709,425.5246,1898.282,-40.35517946,-22.91562019,-170.4044165
9.1,779.8713,424.627,1902.082,-42.2159562,-19.19267344,-168.0496681
9.2,848.9473,429.2183,1900.931,-44.55444065,-13.9443746,-165.9620499
9.3,913.8187,433.9151,1894.221,-45.91129571,-8.781723203,-165.5382004
9.4,958.2554,433.4296,1886.58,-44.90633279,-5.460247419,-166.2014885
9.5,975.6284,431.2131,1877.379,-45.28743269,-5.445697691,-165.8941839
9.6,963.5332,429.9568,1871.444,-47.16736837,-10.46216822,-164.7737538
9.7,927.7181,427.6868,1871.641,-46.91932857,-16.90093349,-164.8632391
9.8,893.6625,426.8408,1870.664,-45.34225923,-21.25132594,-166.1104644
9.9,897.8328,430.2227,1866.452,-47.11585122,-21.92960809,-163.550581
